Name,Jname,Glitch #,Time of glitch (MJD),Error in time (days),dF/F (10^-9),Error in dF/F (10^-9),dF1/F1 (10^-3),Error in dF1/F1 (10^-3),Galactic Longitude (deg),Galactic Latitude (deg),RA (deg),dec (deg),P0 (s),P1,F0 (Hz),F1 (Hz/s),F2 (Hz/s^2),Distance (kpc),Age (yrs),dF0 (Hz),dF1 (Hz/s)
B1841-04,J1844-0433,1,49358.0,9,0.22,0.01,-0.03,0.02,28.096,-0.5479999999999999,281.139385,-4.55345,0.991026616,3.91E-15,1.009054634,-3.99e-15,-1.50E-27,3.074,4.01E+06,0.22199201948,1.1969999999999998e-16
J1842+0257,J1842+0257,1,57112.0,55,12060.9,0.2,1.0,0.3,34.558,3.3360000000000003,280.62887,2.9663,3.088255793,2.96E-14,0.323807374,-3.1e-15,*,4.99,1.65E+06,3905.4083570765997,-3.1e-15
J1844-0310,J1844-0310,1,54410.0,4,1.8,0.2,-0.5,0.2,29.343000000000004,0.036000000000000004,281.1895,-3.177,0.525049143,1.02E-14,1.904583626,-3.71e-14,*,5.973,8.13E+05,3.4282505268,1.855e-14
J1845-0316,J1845-0316,1,52128.0,1,30.0,1,-2.0,2,29.39,-0.255,281.4704,-3.2680000000000002,0.20763572,8.86E-15,4.816127011,-2.06e-13,*,5.063,3.71E+05,144.48381032999998,4.12e-13
J1845-0316,J1845-0316,2,54170.0,34,72.0,1,3.0,2,29.39,-0.255,281.4704,-3.2680000000000002,0.20763572,8.86E-15,4.816127011,-2.06e-13,*,5.063,3.71E+05,346.761144792,-6.18e-13
J1845-0316,J1845-0316,3,58617.0,164,818.84,0.22,0.67,0.16,29.39,-0.255,281.4704,-3.2680000000000002,0.20763572,8.86E-15,4.816127011,-2.06e-13,*,5.063,3.71E+05,3943.63744168724,-1.3802e-13
J1845-0743,J1845-0743,1,57939.0,23,0.04,0.01,-0.11,0.09,25.428,-2.3040000000000003,281.4882637,-7.727380999999999,0.104694652,3.67E-16,9.55158625,-3.35e-14,*,7.113,4.52E+06,0.38206344999999997,3.6850000000000005e-15
J1846-0258,J1846-0258,1,52210.0,10,2.5,0.2,0.93,0.01,29.712,-0.24,281.60392,-2.97503,0.326571288,7.11E-12,3.06211855,-6.66e-11,2.73E-21,5.8,728,7.655296375000001,-6.1938e-11
J1846-0258,J1846-0258,2,53883.0,2,6200.0,300,4.46,0.02,29.712,-0.24,281.60392,-2.97503,0.326571288,7.11E-12,3.06211855,-6.66e-11,2.73E-21,5.8,728,18985.13501,-2.9703599999999996e-10
B1844-04,J1847-0402,1,55502.0,2,0.52,0.04,0.04,0.03,28.875999999999998,-0.9390000000000001,281.845175,-4.03733,0.597808754,5.17E-14,1.672775772,-1.45e-13,7.97E-26,3.419,1.83E+05,0.86984340144,-5.7999999999999996e-15
B1844-04,J1847-0402,2,56041.0,19,0.102,0.021,0.0,0,28.875999999999998,-0.9390000000000001,281.845175,-4.03733,0.597808754,5.17E-14,1.672775772,-1.45e-13,7.97E-26,3.419,1.83E+05,0.17062312874399999,-0.0
B1844-04,J1847-0402,3,58244.0,21,0.16,0.04,0.01,0.02,28.875999999999998,-0.9390000000000001,281.845175,-4.03733,0.597808754,5.17E-14,1.672775772,-1.45e-13,7.97E-26,3.419,1.83E+05,0.26764412352,-1.4499999999999999e-15
J1847-0130,J1847-0130,1,53426.0,2,15.0,2,-3.0,2,31.147,0.16699999999999998,281.8967,-1.5128,6.707045724,1.27E-12,0.149096941,-2.83e-14,*,5.801,8.33E+04,2.2364541150000004,8.49e-14
J1847-0130,J1847-0130,2,54784.45,0.01,80.0,2,6.0,3,31.147,0.16699999999999998,281.8967,-1.5128,6.707045724,1.27E-12,0.149096941,-2.83e-14,*,5.801,8.33E+04,11.927755280000001,-1.698e-13
J1847-0130,J1847-0130,3,58857.79,0.26,567.0,5,1.2,2,31.147,0.16699999999999998,281.8967,-1.5128,6.707045724,1.27E-12,0.149096941,-2.83e-14,*,5.801,8.33E+04,84.53796554700001,-3.396e-14
J1850-0026,J1850-0026,1,56239.2,0.5,14.3,0.3,0.9,0.2,32.407,0.066,282.561308,-0.43656000000000006,0.166633924,3.91E-14,6.001178959,-1.41e-12,*,6.71,6.75E+04,85.8168591137,-1.2690000000000001e-12
J1850-0026,J1850-0026,2,56425.0,11,91.9,0.3,0.8,0.2,32.407,0.066,282.561308,-0.43656000000000006,0.166633924,3.91E-14,6.001178959,-1.41e-12,*,6.71,6.75E+04,551.5083463321,-1.128e-12
J1850-0026,J1850-0026,3,57495.3,0.6,7.0,0.2,0.7,0.2,32.407,0.066,282.561308,-0.43656000000000006,0.166633924,3.91E-14,6.001178959,-1.41e-12,*,6.71,6.75E+04,42.008252713,-9.87e-13
J1850-0026,J1850-0026,4,57708.0,9,1196.7,0.2,0.8,0.2,32.407,0.066,282.561308,-0.43656000000000006,0.166633924,3.91E-14,6.001178959,-1.41e-12,*,6.71,6.75E+04,7181.6108602353,-1.128e-12
J1851-0029,J1851-0029,1,54493.0,1,0.9,0.2,-3.0,2,32.542,-0.335,282.97955,-0.49946999999999997,0.518721435,4.74E-15,1.927816999,-1.76e-14,*,5.453,1.73E+06,1.7350352991,5.28e-14
J1853+0056,J1853+0056,1,54970.0,1,5.4,0.1,0.4,0.1,34.016999999999996,-0.036000000000000004,283.3861,0.9497,0.2755776,2.14E-14,3.628741964,-2.82e-13,*,3.841,2.04E+05,19.5952066056,-1.1280000000000001e-13
B1853+01,J1856+0113,1,54123.0,1,11569.0,1,22.0,0.2,34.56,-0.49700000000000005,284.04438,1.2226,0.26743961,2.08E-13,3.739161901,-2.91e-12,2.76E-23,3.3,2.03E+04,43258.364032669,-6.402e-11
B1853+01,J1856+0113,2,57325.0,34,3489.0,4,2.8,0.9,34.56,-0.49700000000000005,284.04438,1.2226,0.26743961,2.08E-13,3.739161901,-2.91e-12,2.76E-23,3.3,2.03E+04,13045.935872589,-8.148e-12
J1853+0545,J1853+0545,1,53450.0,2,1.49,0.05,1.6,0.5,38.354,2.064,283.493379,5.76535,0.126400333,6.12E-16,7.911371547,-3.83e-14,-1.90E-25,6.519,3.27E+06,11.78794360503,-6.128e-14
J1856+0245,J1856+0245,1,56388.0,16,2672.5,0.7,8.4,0.3,36.008,0.057,284.2121,2.763,0.080906689,6.21E-14,12.35991748,-9.49e-12,*,6.318,2.06E+04,33031.8794653,-7.9716e-11
B1859+01,J1901+0156,1,51318.0,70,42.4,0.1,0.8,0.1,35.818000000000005,-1.367,285.392869,1.94395,0.288219159,2.36E-15,3.469581975,-2.84e-14,-1.60E-26,3.229,1.94E+06,147.11027574,-2.2720000000000003e-14
B1859+01,J1901+0156,2,58149.0,40,1053.02,0.06,2.1,0.4,35.818000000000005,-1.367,285.392869,1.94395,0.288219159,2.36E-15,3.469581975,-2.84e-14,-1.60E-26,3.229,1.94E+06,3653.5392113145,-5.964e-14
B1859+07,J1901+0716,1,46860.95,0.02,28.0,1,119.9,58.3,40.569,1.056,285.41224,7.276330000000001,0.643998664,2.29E-15,1.552798254,-5.51e-15,3.56E-25,3.4,4.46E+06,43.478351112,-6.60649e-13
B1900+06,J1902+0615,1,48653.7,0.1,0.4,0.1,0.1,0.3,39.814,0.336,285.70948799999996,6.275947,0.673505459,7.71E-15,1.48476896,-1.7e-14,0.00E+00,7,1.38E+06,0.593907584,-1.7e-15
B1900+06,J1902+0615,2,49447.0,1,0.3,0.1,-0.1,0.4,39.814,0.336,285.70948799999996,6.275947,0.673505459,7.71E-15,1.48476896,-1.7e-14,0.00E+00,7,1.38E+06,0.445430688,1.7e-15
B1900+06,J1902+0615,3,50316.0,2,0.3,0.1,0.5,0.3,39.814,0.336,285.70948799999996,6.275947,0.673505459,7.71E-15,1.48476896,-1.7e-14,0.00E+00,7,1.38E+06,0.445430688,-8.5e-15
B1900+06,J1902+0615,4,51136.0,4,0.4,0.1,-0.4,0.4,39.814,0.336,285.70948799999996,6.275947,0.673505459,7.71E-15,1.48476896,-1.7e-14,0.00E+00,7,1.38E+06,0.593907584,6.8e-15
B1900+06,J1902+0615,5,54239.0,1,0.26,0.03,-0.7,0.4,39.814,0.336,285.70948799999996,6.275947,0.673505459,7.71E-15,1.48476896,-1.7e-14,0.00E+00,7,1.38E+06,0.3860399296,1.19e-14
J1904-1629,J1904-1629,1,59550.0,new,,,,,19.59,-10.332,286.21404,-16.4886,1.541412044,3.19E-15,0.648755797,-1.34e-15,*,25,7.66E+06,,
B1907-03,J1910-0309,1,48252.0,5,0.5,0.1,0.0,2,32.28,-5.681,287.623717,-3.16503,0.504606055,2.19E-15,1.981743955,-8.61e-15,-2.20E-25,14.441,3.65E+06,0.9908719775,-0.0
B1907-03,J1910-0309,2,49228.2,0.1,2.5,0.1,2.0,1,32.28,-5.681,287.623717,-3.16503,0.504606055,2.19E-15,1.981743955,-8.61e-15,-2.20E-25,14.441,3.65E+06,4.9543598875,-1.722e-14
B1907-03,J1910-0309,3,53231.14,0.01,2.7,0.1,3.0,2,32.28,-5.681,287.623717,-3.16503,0.504606055,2.19E-15,1.981743955,-8.61e-15,-2.20E-25,14.441,3.65E+06,5.3507086785,-2.5830000000000002e-14
B1907+00,J1909+0007,1,49530.0,1,0.4,0.1,3.0,2,35.123000000000005,-3.977,287.396907,0.13271,1.016948362,5.52E-15,0.983334098,-5.34e-15,1.70E-28,4.358,2.92E+06,0.39333363920000003,-1.602e-14
B1907+00,J1909+0007,2,51224.0,9,0.2,0.1,2.0,1,35.123000000000005,-3.977,287.396907,0.13271,1.016948362,5.52E-15,0.983334098,-5.34e-15,1.70E-28,4.358,2.92E+06,0.19666681960000001,-1.068e-14
B1907+00,J1909+0007,3,53546.0,2,0.5,0.1,3.0,2,35.123000000000005,-3.977,287.396907,0.13271,1.016948362,5.52E-15,0.983334098,-5.34e-15,1.70E-28,4.358,2.92E+06,0.491667049,-1.602e-14
B1907+03,J1910+0358,1,52321.0,10,1.3,0.3,9.0,11,38.606,-2.339,287.53777,3.9745,2.330262821,4.47E-15,0.429136143,-8.23e-16,1.40E-26,2.859,8.26E+06,0.5578769859,-7.406999999999999e-15
J1907+0602,J1907+0602,2,55866.0,X,1.49,0.32,-0.26,-0.01,40.181999999999995,-0.894,286.97808,6.03803,0.106632746,8.68E-14,9.377982234,-7.64e-12,1.88E-22,2.37,1.95E+04,13.97319352866,1.9864e-12
J1907+0631,J1907+0631,1,56987.0,8,2106.0,2,5.0,0.5,40.515,-0.484,286.7659,6.52192,0.323648024,4.52E-13,3.089776314,-4.32e-12,*,3.4,1.13E+04,6507.068917283999,-2.1600000000000002e-11
J1907+0631,J1907+0631,2,57901.0,54,4986.0,5,4.7,0.7,40.515,-0.484,286.7659,6.52192,0.323648024,4.52E-13,3.089776314,-4.32e-12,*,3.4,1.13E+04,15405.624701604,-2.0304000000000002e-11
J1909+0749,J1909+0749,1,57491.0,9,2904.2,0.9,3.7,0.2,41.909,-0.34,287.2842,7.8256,0.237161293,1.52E-13,4.216539666,-2.7e-12,*,8.286,2.47E+04,12245.674497997199,-9.99e-12
B1907+10,J1909+1102,1,52700.0,16,0.3,0.1,1.0,1,44.832,0.992,287.452845,11.0341789,0.283642112,2.64E-15,3.525569576,-3.28e-14,1.00E-24,4.8,1.70E+06,1.0576708728,-3.28e-14
J1909+0912,J1909+0912,1,54977.0,4,4.4,0.3,0.09,0.08,43.163999999999994,0.258,287.33299999999997,9.2149,0.222949273,3.58E-14,4.485325227,-7.2e-13,*,7.608,9.87E+04,19.735430998800002,-6.48e-14
J1909+0912,J1909+0912,2,57552.0,60,7389.8,0.3,4.58,0.09,43.163999999999994,0.258,287.33299999999997,9.2149,0.222949273,3.58E-14,4.485325227,-7.2e-13,*,7.608,9.87E+04,33145.6563624846,-3.2976e-12
J1913+0446,J1913+0446,1,53500.0,1,6.5,0.2,1.4,0.2,39.736,-2.79,288.46175,4.7683,1.616129872,2.79E-13,0.618762154,-1.07e-13,*,4.338,9.18E+04,4.021954001,-1.4979999999999998e-13
J1913+0446,J1913+0446,3,56553.0,4,0.8,0.2,0.2,0.1,39.736,-2.79,288.46175,4.7683,1.616129872,2.79E-13,0.618762154,-1.07e-13,*,4.338,9.18E+04,0.49500972320000003,-2.1400000000000002e-14
J1913+0832,J1913+0832,1,54653.907999999996,0.001,38.0,1,6.0,3,42.98,-0.862,288.25208,8.53475,0.134409004,4.57E-15,7.43997778,-2.53e-13,-2.70E-24,8.204,4.66E+05,282.71915564,-1.5179999999999998e-12
B1913+10,J1915+1009,1,54154.0,1,2.7,0.1,0.4,0.3,44.707,-0.6509999999999999,288.87496200000004,10.162047,0.404551767,1.53E-14,2.471871539,-9.32e-14,1.32E-26,7,4.20E+05,6.6740531553,-3.728e-14
J1913+1011,J1913+1011,1,54431.0,2,0.2,0.2,0.1,0.4,44.485,-0.16699999999999998,288.334754,10.189714,0.035908613,3.37E-15,27.84847205,-2.61e-12,*,4.613,1.69E+05,5.56969441,-2.61e-13
B1917+00,J1919+0021,1,50176.6,0.2,1.9,0.2,10.0,4,36.506,-6.151,289.9611312,0.3610339,1.272260375,7.67E-15,0.78600263,-4.74e-15,1.66E-26,5.882,2.63E+06,1.493404997,-4.74e-14
J1921+0812,J1921+0812,1,55367.0,33,3632.9,0.1,3.0,0.7,43.71,-2.9339999999999997,290.44877,8.21441,0.210648412,5.36E-15,4.747246799,-1.21e-13,*,2.896,6.22E+05,17246.2728960871,-3.6299999999999997e-13
B1923+04,J1926+0431,1,51495.0,1,0.08,0.02,-0.2,0.1,40.98,-5.6739999999999995,291.601967,4.52543,1.074080076,2.46E-15,0.93102928,-2.13e-15,0.00E+00,4.995,6.91E+06,0.0744823424,4.26e-16
B1930+22,J1932+2220,3,50253.0,4,4472.0,1,12.2,0.3,57.356,1.554,293.09476,22.34764,0.144469765,5.76E-14,6.92186354,-2.76e-12,4.39E-23,10.9,3.98E+04,30954.57375088,-3.3671999999999996e-11
J1931+1817,J1931+1817,1,58392.0,3,8.4,0.5,0.5,0.1,53.739,-0.303,292.969746,18.28355,0.23413144,1.07E-13,4.271105151,-1.96e-12,*,9.573,3.46E+04,35.87728326840001,-9.8e-13
B1935+25,J1937+2544,1,52032.0,9,0.03,0.01,0.1,0.1,60.836000000000006,2.27,294.2552267,25.7370656,0.200980202,6.43E-16,4.975614453,-1.59e-14,2.30E-28,3.125,4.95E+06,0.14926843359,-1.5900000000000002e-15
B1946-25,J1949-2524,1,50056.0,2,0.09,0.01,0.05,0.02,15.26,-23.38,297.35589,-25.4003,0.95761663,3.27E-15,1.044259225,-3.57e-15,2.10E-28,1.046,4.64E+06,0.09398333025,-1.7850000000000002e-16
B1951+32,J1952+3252,1,51967.0,9,2.3,0.1,-0.2,0.1,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,58.181902298,7.48e-13
B1951+32,J1952+3252,2,52385.0,11,0.7,0.1,0.0,0.1,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,17.707535482,-0.0
B1951+32,J1952+3252,3,52912.0,5,1.3,0.1,0.3,0.1,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,32.885423038000006,-1.1219999999999999e-12
B1951+32,J1952+3252,4,53305.0,6,0.5,0.1,0.1,0.1,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,12.64823963,-3.74e-13
B1951+32,J1952+3252,5,54103.44,0.03,5.2,0.2,0.0,0.4,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,131.54169215200002,-0.0
B1951+32,J1952+3252,6,55328.0,3,1489.9,0.4,5.4,0.4,68.765,2.823,298.242525,32.877919,0.039531193,5.84E-15,25.29647926,-3.74e-12,1.46E-23,3,1.07E+05,37689.22444947401,-2.0196e-11
B1953+50,J1955+5059,1,46964.0,2,0.04,0.01,-0.6,0.1,84.79299999999999,11.552999999999999,298.82818199999997,50.998692,0.518937987,1.37E-15,1.927012522,-5.1e-15,-9.82E-27,2.186,5.99E+06,0.07708050088,3.06e-15
B1953+50,J1955+5059,2,49038.0,5,0.021,0.004,-0.1,0.1,84.79299999999999,11.552999999999999,298.82818199999997,50.998692,0.518937987,1.37E-15,1.927012522,-5.1e-15,-9.82E-27,2.186,5.99E+06,0.040467262962000004,5.1e-16
J1957+2831,J1957+2831,1,52485.0,3,0.3,0.1,0.6,0.3,65.524,-0.225,299.33082,28.52885,0.307682865,3.11E-15,3.250099739,-3.29e-14,-7.30E-26,6.891,1.57E+06,0.9750299216999999,-1.9739999999999997e-14
J1957+2831,J1957+2831,2,52912.0,3,0.13,0.03,0.3,0.2,65.524,-0.225,299.33082,28.52885,0.307682865,3.11E-15,3.250099739,-3.29e-14,-7.30E-26,6.891,1.57E+06,0.42251296607,-9.869999999999998e-15
J1957+2831,J1957+2831,3,54692.8,0.3,5.8,0.3,5.0,6,65.524,-0.225,299.33082,28.52885,0.307682865,3.11E-15,3.250099739,-3.29e-14,-7.30E-26,6.891,1.57E+06,18.8505784862,-1.6449999999999998e-13
J1957+2831,J1957+2831,4,56897.3,0.8,2.25,0.06,1.3,0.5,65.524,-0.225,299.33082,28.52885,0.307682865,3.11E-15,3.250099739,-3.29e-14,-7.30E-26,6.891,1.57E+06,7.31272441275,-4.277e-14
J2021+3651,J2021+3651,1,52630.1,0.1,2587.0,2,6.2,0.2,75.222,0.111,305.27275,36.85133,0.103740952,9.57E-14,9.639394858,-8.89e-12,1.09E-21,1.8,1.72E+04,24937.114497646,-5.5117999999999995e-11
J2021+3651,J2021+3651,2,54177.0,25,745.0,6,5.5,0.1,75.222,0.111,305.27275,36.85133,0.103740952,9.57E-14,9.639394858,-8.89e-12,1.09E-21,1.8,1.72E+04,7181.34916921,-4.8894999999999996e-11
J2021+3651,J2021+3651,3,55110.0,2,2228.8,0.9,8.5,0.7,75.222,0.111,305.27275,36.85133,0.103740952,9.57E-14,9.639394858,-8.89e-12,1.09E-21,1.8,1.72E+04,21484.2832595104,-7.5565e-11
J2021+3651,J2021+3651,4,57200.0,8,3069.0,2,10.2,0.9,75.222,0.111,305.27275,36.85133,0.103740952,9.57E-14,9.639394858,-8.89e-12,1.09E-21,1.8,1.72E+04,29583.302819202,-9.067799999999999e-11
J2021+3651,J2021+3651,5,58668.0,114,1186.5,0.8,4.63,0.06,75.222,0.111,305.27275,36.85133,0.103740952,9.57E-14,9.639394858,-8.89e-12,1.09E-21,1.8,1.72E+04,11437.141999017,-4.1160699999999994e-11
B2020+28,J2022+2854,1,47409.0,2,0.13,0.02,0.5,0.1,68.863,-4.671,305.654446,28.906418,0.343402158,1.89E-15,2.912037613,-1.61e-14,2.40E-26,2.1,2.87E+06,0.37856488969,-8.05e-15
B2021+51,J2022+5154,1,58311.0,114,0.33,0.04,-0.83,0.15,87.86200000000001,8.38,305.707804,51.913954,0.529196918,3.06E-15,1.889655753,-1.09e-14,-2.27E-26,1.8,2.74E+06,0.6235863984900001,9.046999999999999e-15
J2032+4127,J2032+4127,1,55820.0,9,273.3,0.1,1.06,0.04,80.22399999999999,1.028,308.054663,41.45675,0.14324647,1.13E-14,6.980975,-5.51e-13,*,1.33,2.01E+05,1907.9004675,-5.8406e-13
J2111+4606,J2111+4606,1,55700.0,5,1091.5,1.4,3.65,0.13,88.31,-1.445,317.85053999999997,46.10869,0.157829925,1.43E-13,6.335934087,-5.74e-12,*,*,1.75E+04,6915.6720559605,-2.0951e-11
J2111+4606,J2111+4606,2,57562.0,15,3258.0,1,7.1,1.7,88.31,-1.445,317.85053999999997,46.10869,0.157829925,1.43E-13,6.335934087,-5.74e-12,*,*,1.75E+04,20642.473255446,-4.0754e-11
B2113+14,J2116+1414,1,47989.0,6,0.26,0.04,8.0,3,64.464,-23.409000000000002,319.0573,14.239177999999999,0.440153067,2.89E-16,2.271936913,-1.49e-15,-8.50E-27,25,2.41E+07,0.59070359738,-1.192e-14
B2113+14,J2116+1414,2,58627.0,176,0.4,0.023,1.9,0.5,64.464,-23.409000000000002,319.0573,14.239177999999999,0.440153067,2.89E-16,2.271936913,-1.49e-15,-8.50E-27,25,2.41E+07,0.9087747652,-2.8309999999999997e-15
B2217+47,J2219+4754,1,55857.4,0.4,1.16,0.02,0.4,0.3,98.385,-7.598,334.950579,47.914981,0.538468822,2.77E-15,1.857117737,-9.54e-15,-3.18E-27,2.387,3.09E+06,2.15425657492,-3.816e-15
B2224+65,J2225+6535,1,43072.0,40,1707.0,1,3.0,5,108.63799999999999,6.846,336.4702613,65.59343639999999,0.682542497,9.66E-15,1.465110237,-2.07e-14,-8.60E-27,0.9,1.12E+06,2500.943174559,-6.21e-14
B2224+65,J2225+6535,2,51900.0,X,0.14,0.03,-2.9,0.2,108.63799999999999,6.846,336.4702613,65.59343639999999,0.682542497,9.66E-15,1.465110237,-2.07e-14,-8.60E-27,0.9,1.12E+06,0.20511543318000003,6.003e-14
B2224+65,J2225+6535,3,52950.0,X,0.08,0.04,-1.4,0.2,108.63799999999999,6.846,336.4702613,65.59343639999999,0.682542497,9.66E-15,1.465110237,-2.07e-14,-8.60E-27,0.9,1.12E+06,0.11720881896,2.898e-14
B2224+65,J2225+6535,5,54266.0,14,0.4,0.1,-0.8,0.4,108.63799999999999,6.846,336.4702613,65.59343639999999,0.682542497,9.66E-15,1.465110237,-2.07e-14,-8.60E-27,0.9,1.12E+06,0.5860440948,1.656e-14
J2229+6114,J2229+6114,1,53064.0,3,1139.3,0.3,12.5,0.1,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,22069.374774394997,-3.675e-10
J2229+6114,J2229+6114,2,54110.0,1,327.0,4,-3.0,6,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,6334.315414049999,8.820000000000002e-11
J2229+6114,J2229+6114,3,54781.54,0.03,4.5,0.2,0.1,0.1,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,87.169478175,-2.9400000000000004e-12
J2229+6114,J2229+6114,4,55134.0,2,198.4,0.6,6.3,0.4,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,3843.2054377599998,-1.8522e-10
J2229+6114,J2229+6114,5,55601.0,4,1223.6,0.6,13.0,0.5,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,23702.349665539998,-3.8220000000000003e-10
J2229+6114,J2229+6114,6,56362.0,5,66.0,0,3.2,0.5,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,1278.4856799,-9.408000000000001e-11
J2229+6114,J2229+6114,7,56797.0,5,850.0,1,11.3,0.1,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,16465.3458775,-3.3222000000000007e-10
J2229+6114,J2229+6114,8,58424.0,6,1047.1,0.9,12.4,0.6,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,20283.369021565,-3.6456000000000003e-10
J2229+6114,J2229+6114,9,59262.0,6,283.9,1.1,6.5,0.6,106.647,2.949,337.272,61.23591999999999,0.051623574,7.83E-14,19.37099515,-2.94e-11,*,3,1.05E+04,5499.425523084999,-1.9110000000000002e-10
B2255+58,J2257+5909,1,49488.2,0.2,0.75,0.04,1.0,0.3,108.831,-0.575,344.49060099999997,59.154120999999996,0.368246454,5.75E-15,2.71557265,-4.24e-14,-8.10E-26,3,1.01E+06,2.0366794875,-4.24e-14
1E_2259+586,J2301+5852,1,52443.9,0.2,4104.0,28,1111.0,71,109.087,-0.996,345.2845,58.87901,6.97907097,4.71E-13,0.143285547,-9.67e-15,*,3.3,2.35E+05,588.0438848880001,-1.074337e-11
1E_2259+586,J2301+5852,5,54880.0,X,-14.0,1,-29.3,22.2,109.087,-0.996,345.2845,58.87901,6.97907097,4.71E-13,0.143285547,-9.67e-15,*,3.3,2.35E+05,-2.005997658,2.83331e-13
B2323+63,J2325+6316,1,53957.0,31,0.21,0.02,-0.32,0.04,113.41799999999999,2.013,351.3054983,63.28121170000001,1.436309536,2.83E-15,0.696228755,-1.37e-15,6.90E-28,4.855,8.05E+06,0.14620803855,4.384e-16
B2334+61,J2337+6151,1,53642.0,13,20470.0,1,23.8,0.4,114.28399999999999,0.233,354.27401000000003,61.850425,0.495369868,1.93E-13,2.018693636,-7.88e-13,1.45E-23,0.7,4.06E+04,41322.65872892,-1.87544e-11
J2346-0609,J2346-0609,1,57495.0,2,0.55,0.01,2.4,0.4,83.79799999999999,-64.015,356.71040750000003,-6.1666386,1.181463383,1.36E-15,0.84640795,-9.77e-16,-1.10E-27,3.704,1.37E+07,0.46552437250000006,-2.3448e-15
